"user_id","gender","age_group","married","has_children","home_country","home_city","sign_up_date","num_sessions","avg_session_duration_minute","avg_page_clicks","total_trips","conversion_rate","weekend_trip_proportion","cancellation_proportion","avg_booking_departure_gap_days_flights","avg_booking_departure_gap_days_hotels","round_trips_proportion","avg_flight_price_usd","avg_flight_discount_amount","discounted_flight_proportion","avg_flight_seats","avg_checked_bags","avg_distance_flown","total_hotels_booked","avg_hotel_price_usd","avg_hotel_discount_amount","discounted_hotel_proportion","avg_hotel_rooms","avg_hotel_stay_duration_day","assigned_group","assigned_perk"
"564234","F","45-54","false","false","usa","grand rapids","2023-01-31","9","1.22","13.56","2","0.22","0.00","0.00","6.23","6.01","1.00","232.99","0.05","0.11","1.00","0.00","1163","1","312.00","0.15","0.11","1.00","3.00","Spontaneous Travelers","No cancellation fees"
"566312","F","18-24","false","false","canada","vancouver","2023-02-01","8","1.13","11.25","2","0.25","0.00","0.00","7.83","7.83","1.00","324.65","0.11","0.50","1.00","1.00","1731","2","1071.00","0.10","0.25","1.50","4.00","Family-Oriented Travelers","Free checked bag"
"570928","F","45-54","false","false","usa","fresno","2023-02-03","8","0.88","11.75","2","0.25","0.00","0.00","9.18","9.47","1.00","1018.58","0.15","0.50","1.50","0.50","4045","2","680.00","0.10","0.13","1.50","2.50","Budget Travellers","Exclusive discounts"
"571525","F","25-34","false","false","usa","charlotte","2023-02-04","8","1.38","14.50","4","0.50","0.00","0.00","6.37","7.30","0.67","288.06","0.15","0.38","1.33","0.67","1873","4","513.25","","0.00","1.25","2.50","Budget Travellers","Exclusive discounts"
"572728","F","55-64","false","true","usa","jacksonville","2023-02-04","8","2.25","22.25","5","0.63","0.00","0.00","46.77","6.65","1.00","343.31","0.10","0.13","1.25","1.00","1468","4","701.25","0.13","0.25","1.25","2.25","Frequent Travellers","1 night free hotel with flight"
"573010","F","45-54","false","true","usa","new york","2023-02-04","8","2.00","43.50","3","0.38","0.00","0.33","151.88","11.17","1.00","1105.69","0.10","0.25","1.75","0.75","3932","3","1809.00","0.15","0.25","1.50","3.50","Family-Oriented Travelers","Free checked bag"
"580402","F","35-44","false","false","usa","las vegas","2023-02-08","8","1.88","20.13","5","0.63","0.00","0.00","8.36","6.96","1.00","500.52","","0.00","1.25","1.00","1995","4","430.00","0.05","0.13","1.25","4.25","Family-Oriented Travelers","Free checked bag"
"586096","F","45-54","true","false","usa","chicago","2023-02-10","8","1.25","12.75","4","0.50","0.00","0.00","9.27","9.00","1.00","363.29","0.15","0.25","1.00","0.33","2015","4","179.75","0.10","0.25","1.00","2.25","Frequent Travellers","1 night free hotel with flight"
"587698","F","18-24","false","false","usa","salt lake city","2023-02-11","9","0.78","10.67","1","0.11","0.00","0.00","5.06","5.28","1.00","470.70","0.20","0.11","1.00","0.00","2766","1","250.00","","0.00","1.00","2.00","Spontaneous Travelers","No cancellation fees"
"590744","F","18-24","false","false","usa","los angeles","2023-02-13","8","1.88","19.38","1","0.13","0.00","0.00","8.15","8.38","1.00","543.25","0.13","0.25","1.00","0.00","2959","1","486.00","0.15","0.13","1.00","3.00","Moderate Travellers","Priority boarding"
"592035","F","35-44","false","true","usa","jacksonville","2023-02-13","9","6.89","31.67","3","0.33","0.00","0.33","6.10","5.06","1.00","299.78","0.40","0.22","1.50","0.75","1246","2","303.33","0.15","0.22","1.33","6.33","Family-Oriented Travelers","Free checked bag"
"602598","F","25-34","true","true","usa","new york","2023-02-18","8","1.75","17.50","4","0.50","0.00","0.00","8.28","9.21","1.00","319.01","0.10","0.25","1.67","0.67","1113","4","68.50","0.10","0.13","1.75","2.75","Frequent Travellers","1 night free hotel with flight"
"616518","F","45-54","false","false","usa","new york","2023-02-24","9","1.11","14.11","2","0.22","0.00","0.00","8.59","8.78","1.00","369.88","0.08","0.33","1.00","1.00","2046","2","121.50","0.10","0.11","1.00","1.50","Budget Travellers","Exclusive discounts"
"618266","F","35-44","false","true","usa","miami","2023-02-25","8","8.50","20.50","2","0.25","0.00","0.50","219.89","4.84","1.00","504.41","0.10","0.25","1.67","1.00","1707","2","1101.00","0.10","0.25","1.00","3.00","High-Spending Travelers","Free hotel meal"
"625984","F","45-54","true","false","usa","new york","2023-02-28","8","1.00","12.63","3","0.38","0.00","0.00","5.23","5.46","0.67","514.61","0.10","0.13","1.33","0.67","2814","3","310.67","0.08","0.25","1.33","2.67","Spontaneous Travelers","No cancellation fees"
"634795","F","45-54","true","true","usa","houston","2023-03-04","8","1.38","14.00","2","0.25","0.00","0.00","10.68","8.28","1.00","203.68","0.15","0.50","1.00","0.00","1100","2","232.50","0.10","0.25","1.00","3.00","Budget Travellers","Exclusive discounts"
"645933","F","35-44","true","false","usa","fresno","2023-03-08","9","1.33","14.44","2","0.22","0.00","0.00","9.78","9.97","1.00","427.80","0.15","0.11","1.50","0.00","2241","2","595.00","","0.00","1.50","4.00","Family-Oriented Travelers","Free checked bag"
"647674","F","35-44","false","true","usa","chicago","2023-03-09","8","1.38","15.25","4","0.50","0.00","0.00","8.10","9.20","1.00","361.67","0.15","0.13","1.00","0.67","1881","4","331.50","0.10","0.25","1.25","1.50","Frequent Travellers","1 night free hotel with flight"
"649208","F","35-44","false","true","usa","el paso","2023-03-09","8","2.25","22.38","1","0.13","0.00","0.00","11.42","11.63","1.00","417.01","","0.00","1.00","0.00","2500","1","1008.00","","0.00","1.00","5.00","High-Spending Travelers","Free hotel meal"
"658528","F","45-54","true","true","usa","sacramento","2023-03-13","8","0.88","10.88","1","0.13","0.00","0.00","8.62","8.74","0.00","68.55","0.20","0.13","1.00","1.00","746","1","359.00","","0.00","1.00","0.00","Moderate Travellers","Priority boarding"
"659128","F","45-54","true","true","usa","new york","2023-03-13","8","2.00","20.38","5","0.63","0.00","0.00","8.09","8.32","0.80","518.53","0.10","0.13","1.00","1.20","2835","5","311.40","0.12","0.38","1.00","2.00","Budget Travellers","Exclusive discounts"
"659161","F","35-44","false","false","usa","new york","2023-03-13","8","1.38","15.25","5","0.63","0.00","0.00","8.03","6.75","1.00","574.86","0.15","0.13","1.60","0.40","1494","4","562.75","","0.00","1.75","2.25","Frequent Travellers","1 night free hotel with flight"
"659832","F","35-44","true","false","usa","los angeles","2023-03-13","8","1.25","14.38","4","0.50","0.00","0.00","6.78","7.17","1.00","603.04","","0.00","1.25","0.25","2751","3","279.33","0.08","0.25","1.33","1.33","Frequent Travellers","1 night free hotel with flight"
"665746","F","45-54","true","false","usa","boston","2023-03-15","8","3.25","46.75","2","0.25","0.00","0.50","89.22","7.58","1.00","644.74","0.05","0.25","1.33","1.00","2644","1","570.00","0.09","0.63","1.00","3.00","Budget Travellers","Exclusive discounts"
"671999","F","","false","true","usa","los angeles","2023-03-18","8","5.25","28.88","1","0.13","0.00","1.00","","10.79","0.00","","0.10","0.25","","","","1","560.00","0.05","0.25","2.00","2.00","Occasional Travellers","Loyalty points"
"699040","F","35-44","false","false","usa","kansas city","2023-03-28","8","0.75","10.38","1","0.13","0.00","0.00","9.23","","1.00","135.85","0.05","0.13","1.00","0.00","740","0","","0.15","0.13","","","Moderate Travellers","Priority boarding"
"717149","F","25-34","true","false","canada","ottawa","2023-04-03","9","1.11","12.22","1","0.11","0.00","0.00","3.92","4.21","1.00","640.53","0.25","0.11","1.00","1.00","3573","1","0.00","0.08","0.22","1.00","0.00","Spontaneous Travelers","No cancellation fees"
"733654","F","65+","true","false","usa","portland","2023-04-09","8","1.75","34.25","1","0.13","0.00","1.00","195.47","195.58","1.00","172.51","0.23","0.38","2.00","2.00","436","1","2223.00","0.05","0.38","1.00","9.00","High-Spending Travelers","Free hotel meal"
"226367","F","35-44","false","false","usa","washington","2022-06-25","9","1.22","13.89","4","0.44","0.00","0.00","47.70","7.60","1.00","1345.75","0.05","0.11","1.75","1.00","3566","3","621.33","","0.00","1.33","1.67","Frequent Travellers","1 night free hotel with flight"
"399799","F","55-64","true","false","canada","toronto","2022-11-07","12","1.83","19.08","7","0.58","0.00","0.00","6.88","7.15","0.75","340.30","0.30","0.08","1.00","0.50","2009","7","453.57","0.10","0.17","1.14","5.14","Family-Oriented Travelers","Free checked bag"
"405305","F","45-54","true","true","usa","san francisco","2022-11-10","12","1.50","15.58","5","0.42","0.00","0.00","10.48","10.74","0.75","429.20","0.12","0.25","1.25","0.50","2316","5","555.00","0.23","0.17","1.20","2.00","Frequent Travellers","1 night free hotel with flight"
"427426","F","35-44","false","false","usa","san diego","2022-11-22","11","1.45","15.55","4","0.36","0.00","0.00","11.22","15.43","1.00","354.53","0.20","0.18","1.00","1.00","2144","2","67.00","0.08","0.18","1.00","1.00","Frequent Travellers","1 night free hotel with flight"
"432941","F","35-44","false","false","usa","anchorage","2022-11-25","11","1.73","17.27","5","0.45","0.00","0.00","6.81","7.41","1.00","961.14","","0.00","1.50","0.25","3733","5","760.00","0.05","0.09","1.60","4.20","Family-Oriented Travelers","Free checked bag"
"462127","F","35-44","true","false","usa","houston","2022-12-11","11","2.36","22.73","4","0.36","0.00","0.00","8.44","7.01","1.00","326.83","0.10","0.36","1.00","0.67","1833","3","648.67","0.10","0.09","1.00","6.33","Budget Travellers","Exclusive discounts"
"466342","M","","false","false","canada","montreal","2022-12-13","10","0.70","10.00","3","0.30","0.00","0.00","","8.36","0.00","","","0.00","","","","3","3601.33","0.15","0.10","1.67","11.33","Family-Oriented Travelers","Free checked bag"
"482264","F","35-44","true","true","usa","wichita","2022-12-21","9","1.67","17.33","5","0.56","0.00","0.00","9.49","8.82","1.00","249.84","","0.00","1.00","0.75","1438","5","610.40","0.08","0.33","1.00","3.40","Budget Travellers","Exclusive discounts"
"486671","F","55-64","true","true","usa","louisville","2022-12-23","10","2.20","21.10","5","0.50","0.00","0.00","6.49","7.21","1.00","557.77","0.05","0.10","1.80","0.40","1734","4","775.00","","0.00","2.00","2.50","Frequent Travellers","1 night free hotel with flight"
"489802","F","35-44","true","false","usa","detroit","2022-12-25","10","1.00","12.00","2","0.20","0.00","0.00","8.04","8.22","1.00","322.07","","0.00","1.00","0.50","1812","2","387.00","","0.00","1.00","3.00","Moderate Travellers","Priority boarding"
"497475","F","45-54","true","false","usa","corpus christi","2022-12-29","10","0.80","10.40","4","0.40","0.00","0.00","39.19","5.13","1.00","1412.68","0.15","0.10","1.50","0.75","6805","1","340.00","0.15","0.10","1.00","3.00","Frequent Travellers","1 night free hotel with flight"
"497615","F","45-54","false","true","canada","toronto","2022-12-29","9","1.78","19.22","4","0.44","0.00","0.00","5.74","6.21","1.00","245.85","0.15","0.44","1.00","1.00","1626","4","883.25","0.10","0.11","1.00","3.50","Budget Travellers","Exclusive discounts"
"501344","M","45-54","false","false","usa","corpus christi","2022-12-31","9","0.78","10.11","2","0.22","0.00","0.00","5.81","6.84","1.00","347.11","0.15","0.11","1.00","0.50","1921","1","354.00","0.10","0.22","1.00","2.00","Spontaneous Travelers","No cancellation fees"
"505289","F","25-34","false","false","usa","new york","2023-01-02","9","1.67","16.56","3","0.33","0.00","0.00","8.12","8.28","1.00","213.83","0.10","0.22","1.00","0.33","1671","3","91.33","","0.00","1.00","1.00","Moderate Travellers","Priority boarding"
"508713","F","18-24","false","true","usa","los angeles","2023-01-03","9","0.89","10.44","1","0.11","0.00","0.00","9.72","10.01","1.00","740.46","0.13","0.22","1.00","2.00","4184","1","290.00","0.15","0.33","1.00","2.00","Budget Travellers","Exclusive discounts"
"508917","M","18-24","false","false","usa","los angeles","2023-01-04","8","0.50","8.88","2","0.25","0.00","0.00","7.84","2.78","1.00","699.81","0.25","0.38","1.00","1.00","4184","1","1080.00","0.10","0.13","1.00","8.00","High-Spending Travelers","Free hotel meal"
"509453","F","35-44","false","false","usa","lubbock","2023-01-04","8","1.25","14.25","3","0.38","0.00","0.00","9.34","13.63","1.00","445.68","0.15","0.13","1.50","0.00","1944","3","258.33","","0.00","1.33","3.33","Family-Oriented Travelers","Free checked bag"
"509924","F","35-44","true","false","usa","tampa","2023-01-04","9","1.44","13.78","0","0.00","0.00","","","","0.00","","0.10","0.22","","","","0","","0.15","0.11","","","Occasional Travellers","Loyalty points"
"509969","F","65+","true","false","canada","montreal","2023-01-04","10","0.50","8.30","1","0.10","0.00","0.00","","3.09","0.00","","0.08","0.40","","","","1","474.00","0.15","0.20","1.00","6.00","Budget Travellers","Exclusive discounts"
"510961","F","45-54","true","false","usa","st. petersburg","2023-01-05","8","1.50","17.63","4","0.50","0.00","0.00","5.43","4.88","0.67","404.60","0.13","0.25","1.00","0.67","2576","4","373.50","0.15","0.13","1.00","3.00","Frequent Travellers","1 night free hotel with flight"
"511326","F","35-44","true","false","usa","seattle","2023-01-05","8","1.50","16.38","3","0.38","0.00","0.00","8.27","8.50","1.00","466.14","0.30","0.25","1.00","0.67","2644","3","367.00","","0.00","1.00","3.00","Moderate Travellers","Priority boarding"
"511554","F","45-54","false","false","usa","corpus christi","2023-01-05","9","1.33","13.89","2","0.22","0.00","0.00","6.78","7.00","1.00","438.06","0.15","0.11","1.00","0.50","2748","2","426.50","","0.00","1.00","3.00","Spontaneous Travelers","No cancellation fees"
"511916","F","35-44","true","true","canada","saskatoon","2023-01-05","8","1.25","14.75","2","0.25","0.00","0.00","7.11","8.90","1.00","387.98","0.10","0.38","1.00","1.00","2166","1","212.00","0.20","0.13","1.00","0.00","Budget Travellers","Exclusive discounts"
"513242","F","25-34","false","false","usa","detroit","2023-01-06","10","0.90","12.20","2","0.20","0.00","0.00","6.71","6.93","1.00","508.42","0.13","0.40","1.00","0.00","2625","2","534.00","","0.00","1.00","3.00","Budget Travellers","Exclusive discounts"
"515124","F","45-54","false","false","usa","reno","2023-01-07","8","3.50","52.00","4","0.50","0.00","0.25","7.37","7.58","1.00","526.58","","0.13","1.20","0.40","2304","4","197.60","0.10","0.25","1.20","0.80","Moderate Travellers","Priority boarding"
"515675","F","25-34","false","false","usa","tacoma","2023-01-07","9","2.56","45.56","3","0.33","0.00","0.33","6.33","10.63","0.50","613.56","0.15","0.44","1.00","0.00","3754","3","518.00","0.10","0.33","1.75","1.75","Budget Travellers","Exclusive discounts"
"516282","F","35-44","true","false","canada","victoria","2023-01-07","8","1.00","12.50","2","0.25","0.00","0.00","7.82","8.04","1.00","501.23","0.15","0.13","1.00","1.50","2761","2","257.50","","0.00","1.00","1.00","Moderate Travellers","Priority boarding"
"518541","F","45-54","false","false","usa","long beach","2023-01-08","8","1.25","12.75","4","0.50","0.00","0.00","8.40","11.98","1.00","700.17","0.13","0.25","1.00","0.67","4059","2","812.00","0.25","0.13","1.00","5.50","Frequent Travellers","1 night free hotel with flight"
"519412","F","45-54","true","false","usa","houston","2023-01-09","8","1.63","16.50","2","0.25","0.00","0.00","9.79","7.85","1.00","67.83","0.18","0.38","1.00","0.00","416","2","360.00","","0.00","1.00","2.00","Budget Travellers","Exclusive discounts"
"519943","F","55-64","true","true","canada","toronto","2023-01-09","9","0.56","9.33","0","0.00","0.00","","","","0.00","","","0.00","","","","0","","0.07","0.33","","","Budget Travellers","Exclusive discounts"
"519957","F","45-54","true","false","usa","new york","2023-01-09","8","1.38","15.50","2","0.25","0.00","0.00","7.87","8.16","0.50","549.54","0.05","0.25","1.00","1.00","3993","2","251.00","0.13","0.38","1.00","2.00","Budget Travellers","Exclusive discounts"
"521004","F","45-54","true","false","usa","san antonio","2023-01-10","8","2.38","23.25","4","0.50","0.00","0.00","7.21","7.41","1.00","417.36","0.15","0.13","1.00","0.50","2430","4","121.00","","0.00","1.00","1.00","Frequent Travellers","1 night free hotel with flight"
"521070","F","45-54","true","true","usa","knoxville","2023-01-10","9","1.78","19.33","6","0.67","0.00","0.00","48.85","56.58","1.00","1161.91","0.08","0.22","1.33","0.33","3564","5","395.60","0.20","0.11","1.20","2.20","Frequent Travellers","1 night free hotel with flight"
"521109","F","25-34","false","true","usa","dallas","2023-01-10","8","1.38","15.38","3","0.38","0.00","0.00","7.45","8.35","1.00","242.57","0.20","0.13","1.00","0.33","1430","2","717.50","0.10","0.25","1.00","6.00","Moderate Travellers","Priority boarding"
"521491","F","35-44","false","false","usa","philadelphia","2023-01-10","8","2.13","45.88","5","0.63","0.00","0.20","80.55","7.19","1.00","1102.52","","0.13","1.40","0.60","3855","4","1616.00","0.23","0.50","1.00","4.33","High-Spending Travelers","Free hotel meal"
"521883","F","25-34","false","false","usa","tulsa","2023-01-10","9","1.00","10.78","3","0.33","0.00","0.00","61.56","7.92","1.00","485.08","0.10","0.11","1.33","1.00","2042","1","208.00","","0.00","1.00","2.00","Moderate Travellers","Priority boarding"
"522265","F","35-44","false","true","usa","bakersfield","2023-01-10","8","1.75","18.75","4","0.50","0.00","0.00","7.09","6.93","1.00","448.52","","0.00","1.00","0.33","2473","4","366.50","0.13","0.38","1.00","3.50","Budget Travellers","Exclusive discounts"
